"","Geneid","Chr","Start","End","Strand","Length","study_case.metatranscriptome.all_tp_1.1000_4h_2.bam","TPM","log_normalized","ID","proteinID"
"1","b0001","U00096.3",190,255,"+",66,8,3.16475473949412,2.05823153843981,"thrL","AAC73112.1"
"2","b0002","U00096.3",337,2799,"+",2463,117,1.24026776788335,1.16367118063548,"thrA","AAC73113.1"
"3","b0003","U00096.3",2801,3733,"+",933,69,1.93090743350164,1.55134740428232,"thrB","AAC73114.1"
"4","b0004","U00096.3",3734,5020,"+",1287,55,1.11577891456523,1.08118888287521,"thrC","AAC73115.1"
"5","b0005","U00096.3",5234,5530,"+",297,6,0.527459123249019,0.61113377220439,"yaaX","AAC73116.1"
"6","b0006","U00096.3",5683,6459,"-",777,19,0.638449556519566,0.712331256842026,"yaaA","AAC73117.1"
"7","b0007","U00096.3",6529,7959,"-",1431,62,1.13121736495544,1.09167774251104,"yaaJ","AAC73118.1"
"8","b0008","U00096.3",8238,9191,"+",954,735,20.1155991106996,4.40023727604379,"talB","AAC73119.1"
"9","b0009","U00096.3",9306,9893,"+",588,39,1.73173441740175,1.44981722984974,"mog","AAC73120.1"
"10","b0010","U00096.3",9928,10494,"-",567,6,0.276288112178058,0.351954043124084,"satP","AAC73121.1"
"11","b0011","U00096.3",10643,11356,"-",714,6,0.219405265553164,0.286177680868406,"yaaW","AAC73122.1"
"12","b0012","U00096.3",10830,11315,"+",486,2,0.107445376958134,0.147235541818632,"mbiA","AYC08161.1"
"13","b0013","U00096.3",11382,11786,"-",405,0,0,0,"yaaI","AAC73124.1"
"14","b0014","U00096.3",12163,14079,"+",1917,3046,41.486022027187,5.40891636510214,"dnaK","AAC73125.1"
"15","b0015","U00096.3",14168,15298,"+",1131,301,6.94860937829245,2.99070248070785,"dnaJ","AAC73126.1"
"16","b0016","U00096.3",15445,16557,"+",1113,97,2.27546718803249,1.71170069650887,"insL1","AAC73127.1"
"17","b0018","U00096.3",16751,16960,"-",210,23,2.8595819610429,1.94844459480145,"mokC","AAC73129.1"
"18","b4412","U00096.3",16751,16903,"-",153,23,3.9249164171177,2.30009924017652,"hokC","AAT48122.1"
"19","b4413","U00096.3",16952,17010,"+",59,8,3.5402341153663,2.18276669143021,"sokC",NA
"20","b0019","U00096.3",17489,18655,"+",1167,103,2.30441331609694,1.72439415037415,"nhaA","AAC73130.1"
"21","b0020","U00096.3",18715,19620,"+",906,29,0.835725796273694,0.876350578414234,"nhaR","AAC73131.1"
"22","b0021","U00096.3",19811,20314,"-",504,18,0.932472378600945,0.95044779343073,"insB1","AAC73132.1"
"23","b0022","U00096.3",20233,20508,"-",276,15,1.41897970656666,1.27439866623456,"insA1","AAC73133.1"
"24","b0023","U00096.3",20815,21078,"-",264,218,21.5598916628037,4.49568823452517,"rpsT","AAC73134.1"
"25","b0024","U00096.3",21181,21399,"+",219,47,5.60335000109061,2.72319811595753,"yaaY","AAC73135.1"
"26","b0025","U00096.3",21407,22348,"+",942,116,3.21514892324402,2.07558360317926,"ribF","AAC73136.1"
"27","b0026","U00096.3",22391,25207,"+",2817,519,4.81032609365599,2.5386191344557,"ileS","AAC73137.1"
"28","b0027","U00096.3",25207,25701,"+",495,60,3.16475473949412,2.05823153843981,"lspA","AAC73138.1"
"29","b0028","U00096.3",25826,26275,"+",450,46,2.66894316364004,1.87536455567128,"fkpB","AAC73139.1"
"30","b0029","U00096.3",26277,27227,"+",951,55,1.50999733232961,1.32768583085458,"ispH","AAC73140.1"
"31","b0030","U00096.3",27293,28207,"+",915,54,1.54087238955697,1.34532392061899,"rihC","AAC73141.1"
"32","b0031","U00096.3",28374,29195,"+",822,31,0.98465453117472,0.988887899289,"dapB","AAC73142.1"
"33","b0032","U00096.3",29651,30799,"+",1149,211,4.79464474566961,2.53472021612888,"carA","AAC73143.1"
"34","b0033","U00096.3",30817,34038,"+",3222,355,2.87671491101595,1.95483464491982,"carB","AAC73144.1"
"35","b0034","U00096.3",34300,34695,"+",396,42,2.76916039705735,1.91424319036322,"caiF","AAC73145.2"
"36","b0035","U00096.3",34781,35371,"-",591,13,0.574314629121394,0.654723894411125,"caiE","AAC73146.2"
"37","b0036","U00096.3",35377,36162,"-",786,0,0,0,"caiD","AAC73147.2"
"38","b0037","U00096.3",36271,37824,"-",1554,22,0.369628690616591,0.453784828359247,"caiC","AAC73148.2"
"39","b0038","U00096.3",37898,39115,"-",1218,8,0.171489173076036,0.2283436208492,"caiB","AAC73149.1"
"40","b0039","U00096.3",39244,40386,"-",1143,18,0.411168922847661,0.496890694928675,"caiA","AAC73150.1"
"41","b0040","U00096.3",40417,41931,"-",1515,0,0,0,"caiT","AAC73151.1"
"42","b0041","U00096.3",42403,43173,"+",771,4,0.135456428538659,0.183272345818229,"fixA","AAC73152.2"
"43","b0042","U00096.3",43188,44129,"+",942,1,0.0277168010624485,0.0394427684319741,"fixB","AAC73153.1"
"44","b0043","U00096.3",44180,45466,"+",1287,0,0,0,"fixC","AAC73154.1"
"45","b0044","U00096.3",45463,45750,"+",288,2,0.18131407361685,0.240392582186479,"fixX","AAC73155.1"
"46","b0045","U00096.3",45807,47138,"+",1332,3,0.0588045644162758,0.0824363192947703,"yaaU","AAC73156.1"
"47","b0046","U00096.3",47246,47776,"+",531,4,0.196679673075906,0.259037023700543,"kefF","AAC73157.1"
"48","b0047","U00096.3",47769,49631,"+",1863,4,0.056058457543374,0.0786896965085701,"kefC","AAC73158.1"
"49","b0048","U00096.3",49823,50302,"+",480,31,1.68622088463671,1.42557794068037,"folA","AAC73159.1"
"50","b0049","U00096.3",50380,51222,"-",843,34,1.05304116776762,1.03776255678831,"apaH","AAC73160.1"
"51","b0050","U00096.3",51229,51606,"-",378,66,4.55875385093795,2.47476149903299,"apaG","AAC73161.1"
"52","b0051","U00096.3",51609,52430,"-",822,136,4.31977471741168,2.41136515156204,"rsmA","AAC73162.1"
"53","b0052","U00096.3",52427,53416,"-",990,71,1.87247988753402,1.52229679147661,"pdxA","AAC73163.1"
"54","b0053","U00096.3",53416,54702,"-",1287,156,3.16475473949412,2.05823153843981,"surA","AAC73164.1"
"55","b0054","U00096.3",54755,57109,"-",2355,427,4.7340296214662,2.51954935742671,"lptD","AAC73165.1"
