"","Geneid","Chr","Start","End","Strand","Length","study_case.metatranscriptome.all_tp_1000.1_0h_2.bam","TPM","log_normalized","ID","proteinID"
"1","b0001","U00096.3",190,255,"+",66,257,80.4411499732127,6.34768602772702,"thrL","AAC73112.1"
"2","b0002","U00096.3",337,2799,"+",2463,1710,14.3423653511294,3.93944901692493,"thrA","AAC73113.1"
"3","b0003","U00096.3",2801,3733,"+",933,1280,28.3411460863747,4.8748533197104,"thrB","AAC73114.1"
"4","b0004","U00096.3",3734,5020,"+",1287,1603,25.7302530992836,4.74040159290055,"thrC","AAC73115.1"
"5","b0005","U00096.3",5234,5530,"+",297,206,14.3284711582203,3.93814190653215,"yaaX","AAC73116.1"
"6","b0006","U00096.3",5683,6459,"-",777,1503,39.9601439991324,5.35614888216055,"yaaA","AAC73117.1"
"7","b0007","U00096.3",6529,7959,"-",1431,809,11.6787932622278,3.66434553457233,"yaaJ","AAC73118.1"
"8","b0008","U00096.3",8238,9191,"+",954,48072,1040.95726149904,10.025080387722,"talB","AAC73119.1"
"9","b0009","U00096.3",9306,9893,"+",588,1358,47.7102318073474,5.60615294373016,"mog","AAC73120.1"
"10","b0010","U00096.3",9928,10494,"-",567,656,23.9006583166246,4.638111979252,"satP","AAC73121.1"
"11","b0011","U00096.3",10643,11356,"-",714,108,3.12474532152427,2.04430504427559,"yaaW","AAC73122.1"
"12","b0012","U00096.3",10830,11315,"+",486,77,3.27298141073695,2.09524304070357,"mbiA","AYC08161.1"
"13","b0013","U00096.3",11382,11786,"-",405,66,3.36649516532944,2.12647574280199,"yaaI","AAC73124.1"
"14","b0014","U00096.3",12163,14079,"+",1917,122247,1317.36214621008,10.3645310091625,"dnaK","AAC73125.1"
"15","b0015","U00096.3",14168,15298,"+",1131,7606,138.925765642308,7.12851783163257,"dnaJ","AAC73126.1"
"16","b0016","U00096.3",15445,16557,"+",1113,3522,65.3707202588903,6.05247502541297,"insL1","AAC73127.1"
"17","b0018","U00096.3",16751,16960,"-",210,241,23.7075584857128,4.62688055053252,"mokC","AAC73129.1"
"18","b4412","U00096.3",16751,16903,"-",153,231,31.1895875611404,5.00852218685333,"hokC","AAT48122.1"
"19","b4413","U00096.3",16952,17010,"+",59,81,28.361035926716,4.87583096565604,"sokC",NA
"20","b0019","U00096.3",17489,18655,"+",1167,4365,77.2684988139559,6.29035986920772,"nhaA","AAC73130.1"
"21","b0020","U00096.3",18715,19620,"+",906,1450,33.06198217004,5.0900904871463,"nhaR","AAC73131.1"
"22","b0021","U00096.3",19811,20314,"-",504,313,12.8292977282644,3.78965599109559,"insB1","AAC73132.1"
"23","b0022","U00096.3",20233,20508,"-",276,270,20.2089507207276,4.40660134246736,"insA1","AAC73133.1"
"24","b0023","U00096.3",20815,21078,"-",264,7363,576.155824175841,9.17281706915784,"rpsT","AAC73134.1"
"25","b0024","U00096.3",21181,21399,"+",219,1630,153.756177071553,7.27385318533796,"yaaY","AAC73135.1"
"26","b0025","U00096.3",21407,22348,"+",942,9713,213.005868462365,7.74150654848277,"ribF","AAC73136.1"
"27","b0026","U00096.3",22391,25207,"+",2817,27938,204.879048639937,7.68565321080263,"ileS","AAC73137.1"
"28","b0027","U00096.3",25207,25701,"+",495,3598,150.15681328333,7.23990219863476,"lspA","AAC73138.1"
"29","b0028","U00096.3",25826,26275,"+",450,4081,187.345455950583,7.55723741681294,"fkpB","AAC73139.1"
"30","b0029","U00096.3",26277,27227,"+",951,6698,145.496889558639,7.19472622325525,"ispH","AAC73140.1"
"31","b0030","U00096.3",27293,28207,"+",915,292,6.59251065162873,2.92457702736918,"rihC","AAC73141.1"
"32","b0031","U00096.3",28374,29195,"+",822,1655,41.5925227999187,5.41252827965094,"dapB","AAC73142.1"
"33","b0032","U00096.3",29651,30799,"+",1149,707,12.7112560746447,3.77728883592824,"carA","AAC73143.1"
"34","b0033","U00096.3",30817,34038,"+",3222,829,5.3151812317003,2.65882413675607,"carB","AAC73144.1"
"35","b0034","U00096.3",34300,34695,"+",396,1449,75.5896409281357,6.25907736964533,"caiF","AAC73145.2"
"36","b0035","U00096.3",34781,35371,"-",591,131,4.57902376548616,2.48001269698126,"caiE","AAC73146.2"
"37","b0036","U00096.3",35377,36162,"-",786,25,0.657062293718879,0.728627838618527,"caiD","AAC73147.2"
"38","b0037","U00096.3",36271,37824,"-",1554,485,6.44732862261451,2.89672301966327,"caiC","AAC73148.2"
"39","b0038","U00096.3",37898,39115,"-",1218,1186,20.1152985863896,4.40021674297651,"caiB","AAC73149.1"
"40","b0039","U00096.3",39244,40386,"-",1143,778,14.061202068502,3.9127650142371,"caiA","AAC73150.1"
