"","Geneid","Chr","Start","End","Strand","Length","study_case.metatranscriptome.all_tp_1.1000_4h_3.bam","TPM","log_normalized","ID","proteinID"
"1","b0001","U00096.3",190,255,"+",66,0,0,0,"thrL","AAC73112.1"
"2","b0002","U00096.3",337,2799,"+",2463,36,0.316164415490987,0.396339722049791,"thrA","AAC73113.1"
"3","b0003","U00096.3",2801,3733,"+",933,39,0.904186175384594,0.929174540186408,"thrB","AAC73114.1"
"4","b0004","U00096.3",3734,5020,"+",1287,22,0.369759238059972,0.453922333637224,"thrC","AAC73115.1"
"5","b0005","U00096.3",5234,5530,"+",297,0,0,0,"yaaX","AAC73116.1"
"6","b0006","U00096.3",5683,6459,"-",777,2,0.0556780319858645,0.0781698986323626,"yaaA","AAC73117.1"
"7","b0007","U00096.3",6529,7959,"-",1431,12,0.181391324331307,0.240486922532752,"yaaJ","AAC73118.1"
"8","b0008","U00096.3",8238,9191,"+",954,112,2.5394785406383,1.82353682859928,"talB","AAC73119.1"
"9","b0009","U00096.3",9306,9893,"+",588,7,0.257510897934623,0.330570902876218,"mog","AAC73120.1"
"10","b0010","U00096.3",9928,10494,"-",567,2,0.0762995253139625,0.106079623945894,"satP","AAC73121.1"
"11","b0011","U00096.3",10643,11356,"-",714,0,0,0,"yaaW","AAC73122.1"
"12","b0012","U00096.3",10830,11315,"+",486,0,0,0,"mbiA","AYC08161.1"
"13","b0013","U00096.3",11382,11786,"-",405,0,0,0,"yaaI","AAC73124.1"
"14","b0014","U00096.3",12163,14079,"+",1917,552,6.22862040450319,2.85372033244621,"dnaK","AAC73125.1"
"15","b0015","U00096.3",14168,15298,"+",1131,62,1.18577962550267,1.12814795305867,"dnaJ","AAC73126.1"
"16","b0016","U00096.3",15445,16557,"+",1113,23,0.447000049245007,0.533064970968135,"insL1","AAC73127.1"
"17","b0018","U00096.3",16751,16960,"-",210,2,0.206008718347699,0.27024033665054,"mokC","AAC73129.1"
"18","b4412","U00096.3",16751,16903,"-",153,2,0.282757064398802,0.35924797076032,"hokC","AAT48122.1"
"19","b4413","U00096.3",16952,17010,"+",59,2,0.733251370390114,0.793480901189755,"sokC",NA
"20","b0019","U00096.3",17489,18655,"+",1167,27,0.500458197528471,0.585403126294781,"nhaA","AAC73130.1"
"21","b0020","U00096.3",18715,19620,"+",906,6,0.14325109553979,0.193142301632579,"nhaR","AAC73131.1"
"22","b0021","U00096.3",19811,20314,"-",504,6,0.257510897934623,0.330570902876218,"insB1","AAC73132.1"
"23","b0022","U00096.3",20233,20508,"-",276,0,0,0,"insA1","AAC73133.1"
"24","b0023","U00096.3",20815,21078,"-",264,80,6.55482285651768,2.91739792785607,"rpsT","AAC73134.1"
