"","Geneid","Chr","Start","End","Strand","Length","study_case.metatranscriptome.all_tp_1.1000_4h_1.bam","TPM","log_normalized","ID","proteinID"
"1","b0001","U00096.3",190,255,"+",66,2,0.918368727153965,0.939880045543448,"thrL","AAC73112.1"
"2","b0002","U00096.3",337,2799,"+",2463,31,0.38144182211876,0.46617480593752,"thrA","AAC73113.1"
"3","b0003","U00096.3",2801,3733,"+",933,25,0.812062379316207,0.857632620274393,"thrB","AAC73114.1"
"4","b0004","U00096.3",3734,5020,"+",1287,16,0.376766657293934,0.461284063545975,"thrC","AAC73115.1"
"5","b0005","U00096.3",5234,5530,"+",297,0,0,0,"yaaX","AAC73116.1"
"6","b0006","U00096.3",5683,6459,"-",777,5,0.195020386075166,0.257035229619146,"yaaA","AAC73117.1"
"7","b0007","U00096.3",6529,7959,"-",1431,14,0.296496402477381,0.374618203001664,"yaaJ","AAC73118.1"
"8","b0008","U00096.3",8238,9191,"+",954,216,6.8617738859051,2.97485487071005,"talB","AAC73119.1"
"9","b0009","U00096.3",9306,9893,"+",588,31,1.59777416305868,1.37727601585232,"mog","AAC73120.1"
"10","b0010","U00096.3",9928,10494,"-",567,9,0.481050285652077,0.566620624846399,"satP","AAC73121.1"
"11","b0011","U00096.3",10643,11356,"-",714,0,0,0,"yaaW","AAC73122.1"
"12","b0012","U00096.3",10830,11315,"+",486,0,0,0,"mbiA","AYC08161.1"
"13","b0013","U00096.3",11382,11786,"-",405,0,0,0,"yaaI","AAC73124.1"
"14","b0014","U00096.3",12163,14079,"+",1917,590,9.3274069471506,3.36840615605073,"dnaK","AAC73125.1"
"15","b0015","U00096.3",14168,15298,"+",1131,33,0.884264848692014,0.914001761681035,"dnaJ","AAC73126.1"
"16","b0016","U00096.3",15445,16557,"+",1113,35,0.953024150820152,0.965709789497638,"insL1","AAC73127.1"
"17","b0018","U00096.3",16751,16960,"-",210,5,0.721575428478115,0.78372939200709,"mokC","AAC73129.1"
"18","b4412","U00096.3",16751,16903,"-",153,5,0.990397646930746,0.99305668501275,"hokC","AAT48122.1"
"19","b4413","U00096.3",16952,17010,"+",59,2,1.02732772868071,1.01957932724782,"sokC",NA
"20","b0019","U00096.3",17489,18655,"+",1167,7,0.181785069385232,0.240967677201289,"nhaA","AAC73130.1"
"21","b0020","U00096.3",18715,19620,"+",906,6,0.200703099311794,0.26387945653554,"nhaR","AAC73131.1"
"22","b0021","U00096.3",19811,20314,"-",504,21,1.2627569998367,1.17808166018846,"insB1","AAC73132.1"
"23","b0022","U00096.3",20233,20508,"-",276,26,2.85492886919602,1.94670423990557,"insA1","AAC73133.1"
"24","b0023","U00096.3",20815,21078,"-",264,192,22.0408494516952,4.52612200078032,"rpsT","AAC73134.1"
"25","b0024","U00096.3",21181,21399,"+",219,38,5.25860449247065,2.64584100919758,"yaaY","AAC73135.1"
"26","b0025","U00096.3",21407,22348,"+",942,47,1.51209118451783,1.32888883248755,"ribF","AAC73136.1"
"27","b0026","U00096.3",22391,25207,"+",2817,149,1.60298865154989,1.38016902192705,"ileS","AAC73137.1"
"28","b0027","U00096.3",25207,25701,"+",495,30,1.83673745430793,1.50423263249612,"lspA","AAC73138.1"
"29","b0028","U00096.3",25826,26275,"+",450,15,1.01020559986936,1.00734306495777,"fkpB","AAC73139.1"
"30","b0029","U00096.3",26277,27227,"+",951,11,0.350544529923122,0.433541208925104,"ispH","AAC73140.1"
"31","b0030","U00096.3",27293,28207,"+",915,6,0.198728970466104,0.26150550598761,"rihC","AAC73141.1"
"32","b0031","U00096.3",28374,29195,"+",822,2,0.0737376350269607,0.102641517638012,"dapB","AAC73142.1"
"33","b0032","U00096.3",29651,30799,"+",1149,75,1.97820939922199,1.57444519401354,"carA","AAC73143.1"
"34","b0033","U00096.3",30817,34038,"+",3222,136,1.27921751938765,1.18853861620777,"carB","AAC73144.1"
"35","b0034","U00096.3",34300,34695,"+",396,30,2.29592181788491,1.72068202095333,"caiF","AAC73145.2"
"36","b0035","U00096.3",34781,35371,"-",591,4,0.205117888298347,0.269174282176743,"caiE","AAC73146.2"
"37","b0036","U00096.3",35377,36162,"-",786,0,0,0,"caiD","AAC73147.2"
"38","b0037","U00096.3",36271,37824,"-",1554,2,0.0390040772150333,0.0552013156149523,"caiC","AAC73148.2"
"39","b0038","U00096.3",37898,39115,"-",1218,5,0.124409556634158,0.169167620703996,"caiB","AAC73149.1"
"40","b0039","U00096.3",39244,40386,"-",1143,4,0.106058330694946,0.145427471635254,"caiA","AAC73150.1"
"41","b0040","U00096.3",40417,41931,"-",1515,0,0,0,"caiT","AAC73151.1"
"42","b0041","U00096.3",42403,43173,"+",771,6,0.23584566533915,0.305498588102947,"fixA","AAC73152.2"
"43","b0042","U00096.3",43188,44129,"+",942,0,0,0,"fixB","AAC73153.1"
"44","b0043","U00096.3",44180,45466,"+",1287,0,0,0,"fixC","AAC73154.1"
"45","b0044","U00096.3",45463,45750,"+",288,0,0,0,"fixX","AAC73155.1"
"46","b0045","U00096.3",45807,47138,"+",1332,0,0,0,"yaaU","AAC73156.1"
"47","b0046","U00096.3",47246,47776,"+",531,2,0.114147525408967,0.155940274046442,"kefF","AAC73157.1"
"48","b0047","U00096.3",47769,49631,"+",1863,4,0.0650696038563196,0.0909477157629109,"kefC","AAC73158.1"
"49","b0048","U00096.3",49823,50302,"+",480,14,0.883929899885691,0.913745283969373,"folA","AAC73159.1"
"50","b0049","U00096.3",50380,51222,"-",843,16,0.575206035512803,0.655540544150295,"apaH","AAC73160.1"
"51","b0050","U00096.3",51229,51606,"-",378,28,2.24490133304302,1.69817461120018,"apaG","AAC73161.1"
"52","b0051","U00096.3",51609,52430,"-",822,63,2.32273550334926,1.73237145607733,"rsmA","AAC73162.1"
