"","Geneid","Chr","Start","End","Strand","Length","study_case.metatranscriptome.all_tp_1.1000_0h_2.bam","TPM","log_normalized","ID","proteinID"
"1","b0001","U00096.3",190,255,"+",66,2,0.899254728779561,0.925433413281825,"thrL","AAC73112.1"
"2","b0002","U00096.3",337,2799,"+",2463,44,0.530133116600862,0.613657168150583,"thrA","AAC73113.1"
"3","b0003","U00096.3",2801,3733,"+",933,69,2.19464417731089,1.67565525129236,"thrB","AAC73114.1"
"4","b0004","U00096.3",3734,5020,"+",1287,45,1.03760161013026,1.02687200475519,"thrC","AAC73115.1"
"5","b0005","U00096.3",5234,5530,"+",297,3,0.299751576259854,0.378235904833315,"yaaX","AAC73116.1"
"6","b0006","U00096.3",5683,6459,"-",777,9,0.343730572004542,0.426243896004183,"yaaA","AAC73117.1"
"7","b0007","U00096.3",6529,7959,"-",1431,21,0.435488139094504,0.521541410140892,"yaaJ","AAC73118.1"
"8","b0008","U00096.3",8238,9191,"+",954,158,4.91479471263798,2.56432809718743,"talB","AAC73119.1"
"9","b0009","U00096.3",9306,9893,"+",588,24,1.2112410632541,1.14485631226563,"mog","AAC73120.1"
"10","b0010","U00096.3",9928,10494,"-",567,4,0.209350307229104,0.274232204304651,"satP","AAC73121.1"
"11","b0011","U00096.3",10643,11356,"-",714,0,0,0,"yaaW","AAC73122.1"
"12","b0012","U00096.3",10830,11315,"+",486,0,0,0,"mbiA","AYC08161.1"
"13","b0013","U00096.3",11382,11786,"-",405,0,0,0,"yaaI","AAC73124.1"
"14","b0014","U00096.3",12163,14079,"+",1917,332,5.13940261268068,2.61809828268792,"dnaK","AAC73125.1"
"15","b0015","U00096.3",14168,15298,"+",1131,14,0.367334822896691,0.451366562757626,"dnaJ","AAC73126.1"
"16","b0016","U00096.3",15445,16557,"+",1113,44,1.17315172164234,1.11978890181778,"insL1","AAC73127.1"
"17","b0018","U00096.3",16751,16960,"-",210,1,0.141311457379645,0.190692548594688,"mokC","AAC73129.1"
"18","b4412","U00096.3",16751,16903,"-",153,1,0.193956902285788,0.255750761241965,"hokC","AAT48122.1"
"19","b4413","U00096.3",16952,17010,"+",59,0,0,0,"sokC",NA
"20","b0019","U00096.3",17489,18655,"+",1167,8,0.203430375662214,0.267152677256981,"nhaA","AAC73130.1"
"21","b0020","U00096.3",18715,19620,"+",906,4,0.131017245252651,0.1776209270738,"nhaR","AAC73131.1"
"22","b0021","U00096.3",19811,20314,"-",504,8,0.471038191265484,0.556834702496263,"insB1","AAC73132.1"
"23","b0022","U00096.3",20233,20508,"-",276,13,1.39775463277693,1.26168403231862,"insA1","AAC73133.1"
"24","b0023","U00096.3",20815,21078,"-",264,90,10.1166156987701,3.4746457410663,"rpsT","AAC73134.1"
"25","b0024","U00096.3",21181,21399,"+",219,27,3.65861170476068,2.21990008684012,"yaaY","AAC73135.1"
"26","b0025","U00096.3",21407,22348,"+",942,67,2.11067113092527,1.63722587707646,"ribF","AAC73136.1"
"27","b0026","U00096.3",22391,25207,"+",2817,194,2.04367368606558,1.60581369500115,"ileS","AAC73137.1"
