"","Geneid","Chr","Start","End","Strand","Length","study_case.metatranscriptome.all_tp_1000.1_4h_2.bam","TPM","log_normalized","ID","proteinID"
"1","b0001","U00096.3",190,255,"+",66,203,74.1429884371772,6.23156658799989,"thrL","AAC73112.1"
"2","b0002","U00096.3",337,2799,"+",2463,3091,30.2518945399094,4.96587174579756,"thrA","AAC73113.1"
"3","b0003","U00096.3",2801,3733,"+",933,1609,41.571183132422,5.4118052807448,"thrB","AAC73114.1"
"4","b0004","U00096.3",3734,5020,"+",1287,2739,51.3016661183348,5.70878500048716,"thrC","AAC73115.1"
"5","b0005","U00096.3",5234,5530,"+",297,286,23.2128020722854,4.59769814249626,"yaaX","AAC73116.1"
"6","b0006","U00096.3",5683,6459,"-",777,1614,50.0726407635903,5.67447875190203,"yaaA","AAC73117.1"
"7","b0007","U00096.3",6529,7959,"-",1431,549,9.2480612029642,3.35727909169725,"yaaJ","AAC73118.1"
"8","b0008","U00096.3",8238,9191,"+",954,41494,1048.46735397759,10.0354415737436,"talB","AAC73119.1"
"9","b0009","U00096.3",9306,9893,"+",588,1353,55.4674825027902,5.81934840777729,"mog","AAC73120.1"
"10","b0010","U00096.3",9928,10494,"-",567,336,14.2848012752525,3.93402589009089,"satP","AAC73121.1"
"11","b0011","U00096.3",10643,11356,"-",714,106,3.57870284049131,2.19493893660767,"yaaW","AAC73122.1"
"12","b0012","U00096.3",10830,11315,"+",486,85,4.21600037637662,2.38294397367111,"mbiA","AYC08161.1"
"13","b0013","U00096.3",11382,11786,"-",405,69,4.1068803666351,2.35244226298927,"yaaI","AAC73124.1"
"14","b0014","U00096.3",12163,14079,"+",1917,71161,894.824598193878,9.80707247106668,"dnaK","AAC73125.1"
"15","b0015","U00096.3",14168,15298,"+",1131,4305,91.7547455917871,6.53534919081587,"dnaJ","AAC73126.1"
"16","b0016","U00096.3",15445,16557,"+",1113,2487,53.8640004959531,5.77778791731505,"insL1","AAC73127.1"
"17","b0018","U00096.3",16751,16960,"-",210,390,44.7675468536932,5.5162530602614,"mokC","AAC73129.1"
"18","b4412","U00096.3",16751,16903,"-",153,367,57.8219345737244,5.87828232817766,"hokC","AAT48122.1"
"19","b4413","U00096.3",16952,17010,"+",59,134,54.7483167519742,5.80085634027474,"sokC",NA
"20","b0019","U00096.3",17489,18655,"+",1167,4509,93.1380977749073,6.55670679602973,"nhaA","AAC73130.1"
"21","b0020","U00096.3",18715,19620,"+",906,2613,69.5231108423249,6.14002420961648,"nhaR","AAC73131.1"
"22","b0021","U00096.3",19811,20314,"-",504,723,34.5800602299361,5.15299704768908,"insB1","AAC73132.1"
"23","b0022","U00096.3",20233,20508,"-",276,783,68.386545235533,6.11658403141051,"insA1","AAC73133.1"
"24","b0023","U00096.3",20815,21078,"-",264,1228,112.127573646371,6.82180680358048,"rpsT","AAC73134.1"
"25","b0024","U00096.3",21181,21399,"+",219,595,65.492389408371,6.05511731683745,"yaaY","AAC73135.1"
"26","b0025","U00096.3",21407,22348,"+",942,4741,121.321294907196,6.93453177420136,"ribF","AAC73136.1"
"27","b0026","U00096.3",22391,25207,"+",2817,13306,113.861960324587,6.84375727899008,"ileS","AAC73137.1"
"28","b0027","U00096.3",25207,25701,"+",495,1146,55.8081213458162,5.82802528848676,"lspA","AAC73138.1"
"29","b0028","U00096.3",25826,26275,"+",450,1111,59.5140533130209,5.9191983164582,"fkpB","AAC73139.1"
"30","b0029","U00096.3",26277,27227,"+",951,1785,45.2455308531017,5.53124204586541,"ispH","AAC73140.1"
"31","b0030","U00096.3",27293,28207,"+",915,1270,33.4580488885526,5.1067691093202,"rihC","AAC73141.1"
"32","b0031","U00096.3",28374,29195,"+",822,2288,67.0968585447081,6.08951634001886,"dapB","AAC73142.1"
"33","b0032","U00096.3",29651,30799,"+",1149,800,16.7837090701401,4.15248434700979,"carA","AAC73143.1"
"34","b0033","U00096.3",30817,34038,"+",3222,1774,13.2722961569298,3.83514555217673,"carB","AAC73144.1"
"35","b0034","U00096.3",34300,34695,"+",396,1195,72.7429155849153,6.20443255250088,"caiF","AAC73145.2"
"36","b0035","U00096.3",34781,35371,"-",591,210,8.5654423890315,3.2578316928477,"caiE","AAC73146.2"
"37","b0036","U00096.3",35377,36162,"-",786,123,3.77225071844097,2.25466983950207,"caiD","AAC73147.2"
"38","b0037","U00096.3",36271,37824,"-",1554,533,8.26788027478118,3.21223940716183,"caiC","AAC73148.2"
"39","b0038","U00096.3",37898,39115,"-",1218,1148,22.7202227179663,4.56804565083355,"caiB","AAC73149.1"
"40","b0039","U00096.3",39244,40386,"-",1143,775,16.3445683882688,4.11641203514546,"caiA","AAC73150.1"
"41","b0040","U00096.3",40417,41931,"-",1515,50,0.795564427458372,0.844437419923815,"caiT","AAC73151.1"
"42","b0041","U00096.3",42403,43173,"+",771,35,1.09428803543399,1.06645987527493,"fixA","AAC73152.2"
"43","b0042","U00096.3",43188,44129,"+",942,78,1.99600527373155,1.58304016330923,"fixB","AAC73153.1"
"44","b0043","U00096.3",44180,45466,"+",1287,58,1.08634415292567,1.06097715726621,"fixC","AAC73154.1"
"45","b0044","U00096.3",45463,45750,"+",288,10,0.837000074721828,0.877351685132338,"fixX","AAC73155.1"
"46","b0045","U00096.3",45807,47138,"+",1332,20,0.361945978258088,0.445669479822213,"yaaU","AAC73156.1"
"47","b0046","U00096.3",47246,47776,"+",531,1034,46.9400991057557,5.58316098633654,"kefF","AAC73157.1"
"48","b0047","U00096.3",47769,49631,"+",1863,2584,33.4347160283085,5.10579187453824,"kefC","AAC73158.1"
"49","b0048","U00096.3",49823,50302,"+",480,2375,119.272510647861,6.91016312918112,"folA","AAC73159.1"
"50","b0049","U00096.3",50380,51222,"-",843,2759,78.8936611356307,6.32000913732759,"apaH","AAC73160.1"
"51","b0050","U00096.3",51229,51606,"-",378,3700,235.954306778725,7.88846507278298,"apaG","AAC73161.1"
"52","b0051","U00096.3",51609,52430,"-",822,6698,196.422534323625,7.62514286194734,"rsmA","AAC73162.1"
"53","b0052","U00096.3",52427,53416,"-",990,2773,67.520035118651,6.09845398573558,"pdxA","AAC73163.1"
"54","b0053","U00096.3",53416,54702,"-",1287,9195,172.223008381924,7.43648675883415,"surA","AAC73164.1"
"55","b0054","U00096.3",54755,57109,"-",2355,35360,361.942289636653,8.50359635762662,"lptD","AAC73165.1"
"56","b0055","U00096.3",57364,58179,"+",816,488,14.4160954046207,3.94636549997738,"djlA","AAC73166.1"
"57","b0056","U00096.3",58474,59124,"+",651,762,28.215773947489,4.86867560273663,"yabP","AYC08162.1"
"58","b0057","U00096.3",59121,59279,"+",159,451,68.3750098776534,6.11634416664922,"yabQ","AYC08163.1"
"59","b0058","U00096.3",59687,60346,"-",660,560,20.4532381895661,4.42312352197964,"rluA","AAC73169.1"
"60","b0059","U00096.3",60358,63264,"-",2907,3613,29.9599382783402,4.95233069021913,"rapA","AAC73170.1"
"61","b0060","U00096.3",63429,65780,"-",2352,1805,18.4994098147702,4.28535855372432,"polB","AAC73171.1"
"62","b0061","U00096.3",65855,66550,"-",696,203,7.03080062766336,3.00554382385478,"araD","AAC73172.1"
"63","b0062","U00096.3",66835,68337,"-",1503,1012,16.23078468251,4.10691649765677,"araA","AAC73173.1"
"64","b0063","U00096.3",68348,70048,"-",1701,724,10.2601152016695,3.49314968252105,"araB","AAC73174.1"
"65","b0064","U00096.3",70387,71265,"+",879,3278,89.8955220184514,6.5061373164695,"araC","AAC73175.1"
"66","b0065","U00096.3",71351,72115,"+",765,1359,42.8228932347093,5.45361283064353,"yabI","AAC73176.1"
"67","b0066","U00096.3",72229,72927,"-",699,317,10.9320112763668,3.57676534109508,"thiQ","AAC73177.1"
"68","b0067","U00096.3",72911,74521,"-",1611,123,1.84046496877381,1.50612711044732,"thiP","AAC73178.1"
"69","b0068","U00096.3",74497,75480,"-",984,829,20.3084798617872,4.41335577040655,"thiB","AAC73179.1"
"70","b4762","U00096.3",75516,75608,"-",93,154,39.9168035635081,5.35462154047901,"sroA",NA
"71","b0069","U00096.3",75644,77299,"-",1656,1715,24.9644370112684,4.69846503859319,"sgrR","AAC73180.1"
"72","b4577","U00096.3",77367,77593,"+",227,85,9.02632679700016,3.32572125793114,"sgrS",NA
"73","b4662","U00096.3",77388,77519,"+",132,81,14.7920740478112,3.9811287544954,"sgrT","ACO59989.1"
"74","b0070","U00096.3",77621,78799,"+",1179,699,14.2916165430365,3.93466902319141,"setA","AAT48123.1"
"75","b0071","U00096.3",78848,79453,"-",606,672,26.7309647626013,4.79342590361992,"leuD","AAC73182.1"
"76","b0072","U00096.3",79464,80864,"-",1401,1143,19.666454860616,4.36921902387033,"leuC","AAC73183.1"
"77","b0073","U00096.3",80867,81958,"-",1092,773,17.0637641607026,4.17502665050386,"leuB","AAC73184.2"
"78","b0074","U00096.3",81958,83529,"-",1572,805,12.3441537737601,3.73813591403459,"leuA","AAC73185.1"
"79","b0075","U00096.3",83622,83708,"-",87,2,0.554151773608935,0.636127399717938,"leuL","AAC73186.1"
"80","b0076","U00096.3",84368,85312,"+",945,353,9.00452651815026,3.3225809856612,"leuO","AAC73187.2"
"81","b4726","U00096.3",85467,85511,"-",45,0,0,0,"yabR","AYC08164.1"
"82","b0077","U00096.3",85630,87354,"+",1725,1048,14.6450266987154,3.9676322154714,"ilvI","AAC73188.2"
"83","b0078","U00096.3",87357,87848,"+",492,302,14.7965281502044,3.98153560450013,"ilvH","AAC73189.1"
"84","b0080","U00096.3",88028,89032,"+",1005,6571,157.609862428575,7.30933867099581,"cra","AAC73191.1"
"85","b0081","U00096.3",89634,90092,"+",459,1698,89.1749726668339,6.4946551756013,"mraZ","AAC73192.1"
"86","b0082","U00096.3",90094,91035,"+",942,3651,93.4284006973573,6.56114893098853,"rsmH","AAC73193.1"
"87","b0083","U00096.3",91032,91397,"+",366,1152,75.8733707078987,6.26441202336099,"ftsL","AAC73194.1"
"88","b0084","U00096.3",91413,93179,"+",1767,1838,25.0741917121421,4.704550625448,"ftsI","AAC73195.1"
"89","b4810","U00096.3",92485,92658,"+",174,426,59.0171638893515,5.90730324089051,"ftsO",NA
"90","b0085","U00096.3",93166,94653,"+",1488,3592,58.1904051948543,5.88729142784174,"murE","AAC73196.1"
"91","b0086","U00096.3",94650,96008,"+",1359,4322,76.6625551882965,6.27914726925763,"murF","AAC73197.1"
"92","b0087","U00096.3",96002,97084,"+",1083,998,22.2136573847504,4.53690193662001,"mraY","AAC73198.1"
"93","b0088","U00096.3",97087,98403,"+",1317,2524,46.1978282700223,5.56064857277636,"murD","AAC73199.1"
