"","Geneid","Chr","Start","End","Strand","Length","study_case.metatranscriptome.all_tp_1.1000_0h_3.bam","TPM","log_normalized","ID","proteinID"
"1","b0001","U00096.3",190,255,"+",66,0,0,0,"thrL","AAC73112.1"
"2","b0002","U00096.3",337,2799,"+",2463,38,0.41943357510513,0.505315337185818,"thrA","AAC73113.1"
"3","b0003","U00096.3",2801,3733,"+",933,36,1.04897433963507,1.03490191684645,"thrB","AAC73114.1"
"4","b0004","U00096.3",3734,5020,"+",1287,42,0.887186145060429,0.916236732059034,"thrC","AAC73115.1"
"5","b0005","U00096.3",5234,5530,"+",297,3,0.274605235375847,0.350050491670995,"yaaX","AAC73116.1"
"6","b0006","U00096.3",5683,6459,"-",777,15,0.524824677648819,0.608643373018335,"yaaA","AAC73117.1"
"7","b0007","U00096.3",6529,7959,"-",1431,10,0.189978464725429,0.250935465033256,"yaaJ","AAC73118.1"
"8","b0008","U00096.3",8238,9191,"+",954,439,12.5100819021695,3.75596451562761,"talB","AAC73119.1"
"9","b0009","U00096.3",9306,9893,"+",588,26,1.20209842832896,1.13887895522765,"mog","AAC73120.1"
"10","b0010","U00096.3",9928,10494,"-",567,22,1.05483280890405,1.03902101406385,"satP","AAC73121.1"
"11","b0011","U00096.3",10643,11356,"-",714,2,0.0761510316588483,0.105880566123653,"yaaW","AAC73122.1"
"12","b0012","U00096.3",10830,11315,"+",486,1,0.0559381035024873,0.0785252699357918,"mbiA","AYC08161.1"
"13","b0013","U00096.3",11382,11786,"-",405,0,0,0,"yaaI","AAC73124.1"
"14","b0014","U00096.3",12163,14079,"+",1917,1235,17.5141414205675,4.21055574204691,"dnaK","AAC73125.1"
"15","b0015","U00096.3",14168,15298,"+",1131,100,2.40370630435092,1.76710655654902,"dnaJ","AAC73126.1"
"16","b0016","U00096.3",15445,16557,"+",1113,78,1.9052126033893,1.53864374388185,"insL1","AAC73127.1"
"17","b0018","U00096.3",16751,16960,"-",210,20,2.58913507640084,1.84363621972311,"mokC","AAC73129.1"
"18","b4412","U00096.3",16751,16903,"-",153,20,3.55371481074625,2.18704394145133,"hokC","AAT48122.1"
"19","b4413","U00096.3",16952,17010,"+",59,8,3.686226210469,2.22842659672024,"sokC",NA
"20","b0019","U00096.3",17489,18655,"+",1167,61,1.42102914861589,1.27562044914703,"nhaA","AAC73130.1"
"21","b0020","U00096.3",18715,19620,"+",906,19,0.570124114505484,0.650878605170579,"nhaR","AAC73131.1"
"22","b0021","U00096.3",19811,20314,"-",504,15,0.809104711375263,0.855275913879469,"insB1","AAC73132.1"
"23","b0022","U00096.3",20233,20508,"-",276,14,1.37899585590914,1.2503527586632,"insA1","AAC73133.1"
"24","b0023","U00096.3",20815,21078,"-",264,378,38.9252921145263,5.31923105808146,"rpsT","AAC73134.1"
"25","b0024","U00096.3",21181,21399,"+",219,90,11.1722951926886,3.60552932135365,"yaaY","AAC73135.1"
"26","b0025","U00096.3",21407,22348,"+",942,92,2.6551003012773,1.86991099637467,"ribF","AAC73136.1"
"27","b0026","U00096.3",22391,25207,"+",2817,371,3.58039605613045,2.19547235018058,"ileS","AAC73137.1"
"28","b0027","U00096.3",25207,25701,"+",495,45,2.47144711838262,1.79553719459045,"lspA","AAC73138.1"
"29","b0028","U00096.3",25826,26275,"+",450,26,1.57074194634984,1.36218479826714,"fkpB","AAC73139.1"
"30","b0029","U00096.3",26277,27227,"+",951,33,0.943359941086112,0.95855313567727,"ispH","AAC73140.1"
"31","b0030","U00096.3",27293,28207,"+",915,24,0.713073266943183,0.776586855797371,"rihC","AAC73141.1"
"32","b0031","U00096.3",28374,29195,"+",822,19,0.628384972922102,0.703441813159713,"dapB","AAC73142.1"
"33","b0032","U00096.3",29651,30799,"+",1149,181,4.28255109895544,2.40123481764589,"carA","AAC73143.1"
"34","b0033","U00096.3",30817,34038,"+",3222,402,3.39191159450278,2.1348490143941,"carB","AAC73144.1"
"35","b0034","U00096.3",34300,34695,"+",396,44,3.02065758913432,2.00743147727424,"caiF","AAC73145.2"
"36","b0035","U00096.3",34781,35371,"-",591,3,0.1379995852904,0.186500031897929,"caiE","AAC73146.2"
"37","b0036","U00096.3",35377,36162,"-",786,0,0,0,"caiD","AAC73147.2"
"38","b0037","U00096.3",36271,37824,"-",1554,4,0.0699766236865093,0.0975792776918925,"caiC","AAC73148.2"
"39","b0038","U00096.3",37898,39115,"-",1218,4,0.0892805198758911,0.123375535797725,"caiB","AAC73149.1"
"40","b0039","U00096.3",39244,40386,"-",1143,4,0.0951388217050178,0.131113759955312,"caiA","AAC73150.1"
"41","b0040","U00096.3",40417,41931,"-",1515,4,0.0717780021180432,0.100006110636657,"caiT","AAC73151.1"
"42","b0041","U00096.3",42403,43173,"+",771,0,0,0,"fixA","AAC73152.2"
"43","b0042","U00096.3",43188,44129,"+",942,0,0,0,"fixB","AAC73153.1"
"44","b0043","U00096.3",44180,45466,"+",1287,0,0,0,"fixC","AAC73154.1"
"45","b0044","U00096.3",45463,45750,"+",288,0,0,0,"fixX","AAC73155.1"
"46","b0045","U00096.3",45807,47138,"+",1332,0,0,0,"yaaU","AAC73156.1"
"47","b0046","U00096.3",47246,47776,"+",531,6,0.307185517539083,0.386463904898034,"kefF","AAC73157.1"
"48","b0047","U00096.3",47769,49631,"+",1863,8,0.116740389918234,0.159293839618146,"kefC","AAC73158.1"
"49","b0048","U00096.3",49823,50302,"+",480,34,1.92566921307313,1.54876666228694,"folA","AAC73159.1"
"50","b0049","U00096.3",50380,51222,"-",843,21,0.677229281549687,0.746079922500472,"apaH","AAC73160.1"
"51","b0050","U00096.3",51229,51606,"-",378,50,3.59602093944561,2.20038537090951,"apaG","AAC73161.1"
"52","b0051","U00096.3",51609,52430,"-",822,92,3.04270618467544,2.01532135539915,"rsmA","AAC73162.1"
"53","b0052","U00096.3",52427,53416,"-",990,34,0.93365780027788,0.951332503437451,"pdxA","AAC73163.1"
"54","b0053","U00096.3",53416,54702,"-",1287,124,2.61931147589269,1.85571527057012,"surA","AAC73164.1"
"55","b0054","U00096.3",54755,57109,"-",2355,255,2.94369816011179,1.97954913600233,"lptD","AAC73165.1"
"56","b0055","U00096.3",57364,58179,"+",816,28,0.932850137820892,0.950729783537733,"djlA","AAC73166.1"
"57","b0056","U00096.3",58474,59124,"+",651,10,0.417602431677555,0.503452983727734,"yabP","AYC08162.1"
"58","b0057","U00096.3",59121,59279,"+",159,1,0.170980618252886,0.227717196947708,"yabQ","AYC08163.1"
"59","b0058","U00096.3",59687,60346,"-",660,18,0.741434135514787,0.800275908375033,"rluA","AAC73169.1"
"60","b0059","U00096.3",60358,63264,"-",2907,101,0.944539989172031,0.95942890388344,"rapA","AAC73170.1"
"61","b0060","U00096.3",63429,65780,"-",2352,22,0.254290052146511,0.326871007155884,"polB","AAC73171.1"
"62","b0061","U00096.3",65855,66550,"-",696,2,0.0781204548914047,0.108518374719546,"araD","AAC73172.1"
"63","b0062","U00096.3",66835,68337,"-",1503,8,0.14470215995853,0.194972272342496,"araA","AAC73173.1"
"64","b0063","U00096.3",68348,70048,"-",1701,2,0.0319646305728499,0.0453935248584633,"araB","AAC73174.1"
"65","b0064","U00096.3",70387,71265,"+",879,39,1.20620115334032,1.14156433657586,"araC","AAC73175.1"
"66","b0065","U00096.3",71351,72115,"+",765,11,0.390908629182088,0.476027650250015,"yabI","AAC73176.1"
"67","b0066","U00096.3",72229,72927,"-",699,5,0.19446293492281,0.256362086583942,"thiQ","AAC73177.1"
"68","b0067","U00096.3",72911,74521,"-",1611,8,0.135001456497623,0.182694148864692,"thiP","AAC73178.1"
