"","Geneid","Chr","Start","End","Strand","Length","study_case.metatranscriptome.all_tp_1000.1_24h_1.bam","TPM","log_normalized","ID","proteinID"
"1","b0001","U00096.3",190,255,"+",66,80,31.0394519852193,5.00177756644897,"thrL","AAC73112.1"
"2","b0002","U00096.3",337,2799,"+",2463,567,5.89503842971415,2.78555859266798,"thrA","AAC73113.1"
"3","b0003","U00096.3",2801,3733,"+",933,509,13.9702485261449,3.90402626714946,"thrB","AAC73114.1"
"4","b0004","U00096.3",3734,5020,"+",1287,371,7.38181838879254,3.06726326252951,"thrC","AAC73115.1"
"5","b0005","U00096.3",5234,5530,"+",297,57,4.91457989765972,2.56427570008039,"yaaX","AAC73116.1"
"6","b0006","U00096.3",5683,6459,"-",777,189,6.22886299973657,2.85376874902473,"yaaA","AAC73117.1"
"7","b0007","U00096.3",6529,7959,"-",1431,181,3.23897006826895,2.08371377943561,"yaaJ","AAC73118.1"
"8","b0008","U00096.3",8238,9191,"+",954,1113,29.8754725357736,4.94838931157821,"talB","AAC73119.1"
"9","b0009","U00096.3",9306,9893,"+",588,279,12.1505201712548,3.71704796160247,"mog","AAC73120.1"
"10","b0010","U00096.3",9928,10494,"-",567,363,16.3942502350504,4.12053858899395,"satP","AAC73121.1"
"11","b0011","U00096.3",10643,11356,"-",714,66,2.36708425853668,1.75149982388372,"yaaW","AAC73122.1"
"12","b0012","U00096.3",10830,11315,"+",486,52,2.73990224313973,1.90300056017154,"mbiA","AYC08161.1"
"13","b0013","U00096.3",11382,11786,"-",405,22,1.39102729267094,1.257630597961,"yaaI","AAC73124.1"
"14","b0014","U00096.3",12163,14079,"+",1917,113305,1513.54366897645,10.5646674607534,"dnaK","AAC73125.1"
"15","b0015","U00096.3",14168,15298,"+",1131,11218,253.99245995173,7.99431077744288,"dnaJ","AAC73126.1"
"16","b0016","U00096.3",15445,16557,"+",1113,901,20.7299197187,4.44161093937217,"insL1","AAC73127.1"
"17","b0018","U00096.3",16751,16960,"-",210,746,90.9677653538248,6.5230563809138,"mokC","AAC73129.1"
"18","b4412","U00096.3",16751,16903,"-",153,711,118.99978136098,6.90688796702755,"hokC","AAT48122.1"
"19","b4413","U00096.3",16952,17010,"+",59,193,83.7670634296024,6.40543190381356,"sokC",NA
"20","b0019","U00096.3",17489,18655,"+",1167,15178,333.051723942689,8.38392769396555,"nhaA","AAC73130.1"
"21","b0020","U00096.3",18715,19620,"+",906,344,9.72295416490644,3.42263051672069,"nhaR","AAC73131.1"
"22","b0021","U00096.3",19811,20314,"-",504,23,1.16859841551495,1.1167629171939,"insB1","AAC73132.1"
"23","b0022","U00096.3",20233,20508,"-",276,13,1.2061526179039,1.14153259758254,"insA1","AAC73133.1"
"24","b0023","U00096.3",20815,21078,"-",264,537,52.0880803626961,5.73031607019175,"rpsT","AAC73134.1"
"25","b0024","U00096.3",21181,21399,"+",219,420,49.1103658122305,5.64703716455596,"yaaY","AAC73135.1"
"26","b0025","U00096.3",21407,22348,"+",942,888,24.1395992827725,4.65188974872834,"ribF","AAC73136.1"
"27","b0026","U00096.3",22391,25207,"+",2817,5006,45.5063488556466,5.53935577535152,"ileS","AAC73137.1"
"28","b0027","U00096.3",25207,25701,"+",495,737,38.1267935218444,5.29008497973174,"lspA","AAC73138.1"
"29","b0028","U00096.3",25826,26275,"+",450,277,15.7628683664939,4.06719713080083,"fkpB","AAC73139.1"
"30","b0029","U00096.3",26277,27227,"+",951,439,11.8209395612479,3.68043008622654,"ispH","AAC73140.1"
"31","b0030","U00096.3",27293,28207,"+",915,41,1.14744203650278,1.10261919083821,"rihC","AAC73141.1"
"32","b0031","U00096.3",28374,29195,"+",822,218,6.79129615516021,2.96186335409835,"dapB","AAC73142.1"
"33","b0032","U00096.3",29651,30799,"+",1149,11,0.24515494061433,0.316325274942163,"carA","AAC73143.1"
"34","b0033","U00096.3",30817,34038,"+",3222,66,0.524549398074237,0.60838289695451,"carB","AAC73144.1"
"35","b0034","U00096.3",34300,34695,"+",396,33,2.13396232398383,1.64798783605541,"caiF","AAC73145.2"
"36","b0035","U00096.3",34781,35371,"-",591,43,1.86315492246304,1.51760573524198,"caiE","AAC73146.2"
"37","b0036","U00096.3",35377,36162,"-",786,0,0,0,"caiD","AAC73147.2"
"38","b0037","U00096.3",36271,37824,"-",1554,60,0.988708412656599,0.991831761615323,"caiC","AAC73148.2"
